country_code,groupType,group,Year,n_obs,Optimism_better,Optimism_same,Optimism_worse,Optimism_DKNR,Econ_better,Econ_same,Econ_worse,Econ_DKNR,Happiness_better,Happiness_same,Happiness_worse,Happiness_DKNR,OptimismScore,EconScore,HappinessScore,code
Tunisia,Income,High (Top quintile/20%),2013,14,42.85714286,0,57.14285714,0,35.71428571,0,57.14285714,7.142857143,42.85714286,7.142857143,50,0,-14.28571429,-21.42857143,-7.142857143,TUN
Tunisia,Income,Low  (Bottom quintile/20%),2011,25,60,16,20,4,44,4,44,8,40,32,28,0,40,0,12,TUN
Tunisia,Income,Low  (Bottom quintile/20%),2013,297,41.07744108,9.427609428,45.45454545,4.04040404,31.64983165,12.45791246,50.84175084,5.050505051,21.54882155,30.3030303,47.13804714,1.01010101,-4.377104377,-19.19191919,-25.58922559,TUN
Tunisia,Income,Medium (Third quintile/20%),2011,272,78.67647059,9.558823529,9.558823529,2.205882353,62.13235294,13.60294118,19.85294118,4.411764706,61.39705882,29.04411765,8.823529412,0.735294118,69.11764706,42.27941176,52.57352941,TUN
Tunisia,Income,Medium (Third quintile/20%),2013,431,43.15545244,8.816705336,44.08352668,3.944315545,31.78654292,12.0649652,51.74013921,4.408352668,25.05800464,21.1136891,52.20417633,1.62412993,-0.928074246,-19.95359629,-27.14617169,TUN
Tunisia,Income,Medium high (Fourth quintile/20%),2011,98,76.53061224,6.12244898,13.26530612,4.081632653,59.18367347,13.26530612,26.53061224,1.020408163,71.42857143,20.40816327,8.163265306,0,63.26530612,32.65306122,63.26530612,TUN
Tunisia,Income,Medium high (Fourth quintile/20%),2013,52,46.15384615,9.615384615,40.38461538,3.846153846,30.76923077,19.23076923,46.15384615,3.846153846,28.84615385,32.69230769,36.53846154,1.923076923,5.769230769,-15.38461538,-7.692307692,TUN
Tunisia,Income,Medium low (Second quintile/20%),2011,64,68.75,17.1875,12.5,1.5625,50,15.625,29.6875,4.6875,28.125,48.4375,23.4375,0,56.25,20.3125,4.6875,TUN
Tunisia,Income,Medium low (Second quintile/20%),2013,130,37.69230769,13.07692308,40.76923077,8.461538462,30,13.84615385,50,6.153846154,23.07692308,30.76923077,45.38461538,0.769230769,-3.076923077,-20,-22.30769231,TUN
Tunisia,Income,Refused/Don't know/no answer,2011,12,58.33333333,8.333333333,16.66666667,16.66666667,58.33333333,8.333333333,16.66666667,16.66666667,66.66666667,25,8.333333333,0,41.66666667,41.66666667,58.33333333,TUN
Tunisia,Income,Refused/Don't know/no answer,2013,83,43.37349398,10.84337349,43.37349398,2.409638554,40.96385542,15.6626506,39.75903614,3.614457831,36.14457831,15.6626506,43.37349398,4.819277108,0,1.204819277,-7.228915663,TUN
Turkey,Income,High (Top quintile/20%),2011,80,56.25,21.25,17.5,5,28.75,50,21.25,0,58.75,23.75,17.5,0,38.75,7.5,41.25,TUR
Turkey,Income,High (Top quintile/20%),2013,182,42.30769231,17.03296703,36.26373626,4.395604396,22.52747253,30.21978022,46.15384615,1.098901099,53.84615385,32.41758242,13.18681319,0.549450549,6.043956044,-23.62637363,40.65934066,TUR
Turkey,Income,High (Top quintile/20%),2016,67,25.37313433,19.40298507,53.73134328,1.492537313,20.89552239,19.40298507,59.70149254,0,43.28358209,44.7761194,11.94029851,0,-28.35820896,-38.80597015,31.34328358,TUR
Turkey,Income,Low  (Bottom quintile/20%),2011,80,25,33.75,18.75,22.5,17.5,47.5,23.75,11.25,32.5,40,27.5,0,6.25,-6.25,5,TUR
Turkey,Income,Low  (Bottom quintile/20%),2013,168,38.69047619,23.21428571,27.38095238,10.71428571,19.64285714,28.57142857,47.02380952,4.761904762,45.23809524,38.0952381,14.88095238,1.785714286,11.30952381,-27.38095238,30.35714286,TUR
Turkey,Income,Low  (Bottom quintile/20%),2016,146,30.1369863,20.54794521,41.78082192,7.534246575,26.02739726,19.17808219,48.63013699,6.164383562,36.98630137,32.87671233,30.1369863,0,-11.64383562,-22.60273973,6.849315068,TUR
Turkey,Income,Medium (Third quintile/20%),2011,366,38.79781421,27.86885246,25.40983607,7.923497268,25.13661202,47.54098361,22.95081967,4.371584699,42.34972678,39.07103825,16.66666667,1.912568306,13.38797814,2.18579235,25.68306011,TUR
Turkey,Income,Medium (Third quintile/20%),2013,205,46.34146341,16.58536585,33.17073171,3.902439024,23.41463415,23.90243902,49.26829268,3.414634146,52.68292683,34.14634146,13.17073171,0,13.17073171,-25.85365854,39.51219512,TUR
Turkey,Income,Medium (Third quintile/20%),2016,341,35.19061584,20.52785924,36.95014663,7.331378299,21.40762463,26.39296188,48.09384164,4.105571848,46.04105572,37.53665689,15.54252199,0.879765396,-1.759530792,-26.68621701,30.49853372,TUR
Turkey,Income,Medium high (Fourth quintile/20%),2011,137,44.52554745,23.35766423,27.00729927,5.109489051,20.4379562,46.71532847,29.19708029,3.649635036,47.44525547,36.49635036,15.32846715,0.729927007,17.51824818,-8.759124088,32.11678832,TUR
Turkey,Income,Medium high (Fourth quintile/20%),2013,203,47.29064039,19.21182266,30.04926108,3.448275862,25.61576355,31.5270936,39.90147783,2.955665025,54.18719212,30.54187192,14.28571429,0.985221675,17.24137931,-14.28571429,39.90147783,TUR
Turkey,Income,Medium high (Fourth quintile/20%),2016,175,37.14285714,12.57142857,45.14285714,5.142857143,24,23.42857143,52,0.571428571,56.57142857,32,11.42857143,0,-8,-28,45.14285714,TUR
Turkey,Income,Medium low (Second quintile/20%),2011,198,35.85858586,28.28282828,24.74747475,11.11111111,23.73737374,41.91919192,26.26262626,8.080808081,37.37373737,41.91919192,20.2020202,0.505050505,11.11111111,-2.525252525,17.17171717,TUR
Turkey,Income,Medium low (Second quintile/20%),2013,209,45.45454545,18.66028708,30.62200957,5.263157895,25.35885167,28.22966507,44.01913876,2.392344498,50.23923445,32.53588517,16.26794258,0.956937799,14.83253589,-18.66028708,33.97129187,TUR
Turkey,Income,Medium low (Second quintile/20%),2016,284,44.71830986,15.14084507,33.45070423,6.690140845,23.5915493,23.23943662,48.23943662,4.929577465,45.77464789,39.78873239,14.43661972,0,11.26760563,-24.64788732,31.33802817,TUR
Turkey,Income,Refused/Don't know/no answer,2011,170,34.70588235,20,26.47058824,18.82352941,22.94117647,44.70588235,24.70588235,7.647058824,49.41176471,31.17647059,17.64705882,1.764705882,8.235294118,-1.764705882,31.76470588,TUR
Turkey,Income,Refused/Don't know/no answer,2013,90,41.11111111,14.44444444,34.44444444,10,27.77777778,21.11111111,41.11111111,10,56.66666667,28.88888889,12.22222222,2.222222222,6.666666667,-13.33333333,44.44444444,TUR
Ukraine,Income,High (Top quintile/20%),2011,182,19.78021978,21.97802198,46.7032967,11.53846154,8.791208791,21.42857143,59.34065934,10.43956044,56.59340659,32.96703297,8.241758242,2.197802198,-26.92307692,-50.54945055,48.35164835,UKR
Ukraine,Income,High (Top quintile/20%),2013,202,35.64356436,37.12871287,19.30693069,7.920792079,20.2970297,38.11881188,35.14851485,6.435643564,40.0990099,52.47524752,4.95049505,2.475247525,16.33663366,-14.85148515,35.14851485,UKR
Ukraine,Income,High (Top quintile/20%),2016,118,42.37288136,28.81355932,28.81355932,0,14.40677966,25.42372881,60.16949153,0,56.77966102,38.98305085,4.237288136,0,13.55932203,-45.76271186,52.54237288,UKR
Ukraine,Income,Low  (Bottom quintile/20%),2011,134,9.701492537,24.62686567,46.26865672,19.40298507,2.23880597,24.62686567,50.74626866,22.3880597,21.64179104,40.29850746,30.59701493,7.462686567,-36.56716418,-48.50746269,-8.955223881,UKR
Ukraine,Income,Low  (Bottom quintile/20%),2013,205,27.80487805,28.29268293,32.19512195,11.70731707,14.14634146,28.7804878,50.24390244,6.829268293,27.80487805,54.63414634,11.70731707,5.853658537,-4.390243902,-36.09756098,16.09756098,UKR
Ukraine,Income,Low  (Bottom quintile/20%),2016,96,40.625,20.83333333,38.54166667,0,17.70833333,16.66666667,65.625,0,46.875,46.875,5.208333333,1.041666667,2.083333333,-47.91666667,41.66666667,UKR
Ukraine,Income,Medium (Third quintile/20%),2011,131,12.21374046,20.61068702,48.85496183,18.32061069,5.34351145,24.42748092,56.48854962,13.74045802,42.7480916,40.45801527,12.21374046,4.580152672,-36.64122137,-51.14503817,30.53435115,UKR
Ukraine,Income,Medium (Third quintile/20%),2013,217,39.17050691,29.03225806,25.80645161,5.99078341,18.89400922,33.1797235,42.85714286,5.069124424,35.94470046,54.83870968,7.834101382,1.382488479,13.3640553,-23.96313364,28.11059908,UKR
Ukraine,Income,Medium (Third quintile/20%),2016,86,31.39534884,33.72093023,33.72093023,1.162790698,9.302325581,31.39534884,59.30232558,0,46.51162791,48.8372093,4.651162791,0,-2.325581395,-50,41.86046512,UKR
Ukraine,Income,Medium high (Fourth quintile/20%),2011,166,19.87951807,24.69879518,44.57831325,10.84337349,8.43373494,31.3253012,50,10.24096386,46.38554217,35.54216867,12.04819277,6.024096386,-24.69879518,-41.56626506,34.3373494,UKR
Ukraine,Income,Medium high (Fourth quintile/20%),2013,183,37.70491803,33.87978142,20.21857923,8.196721311,21.31147541,30.6010929,43.71584699,4.371584699,42.62295082,46.44808743,7.103825137,3.825136612,17.4863388,-22.40437158,35.51912568,UKR
Ukraine,Income,Medium high (Fourth quintile/20%),2016,85,36.47058824,27.05882353,36.47058824,0,14.11764706,27.05882353,57.64705882,1.176470588,54.11764706,38.82352941,5.882352941,1.176470588,0,-43.52941176,48.23529412,UKR
Ukraine,Income,Medium low (Second quintile/20%),2011,201,10.44776119,22.3880597,50.24875622,16.91542289,3.482587065,23.88059701,56.71641791,15.92039801,30.34825871,44.27860697,20.39800995,4.975124378,-39.80099502,-53.23383085,9.950248756,UKR
Ukraine,Income,Medium low (Second quintile/20%),2013,193,31.0880829,30.56994819,27.97927461,10.3626943,14.50777202,36.26943005,44.55958549,4.663212435,37.8238342,46.63212435,11.39896373,4.14507772,3.10880829,-30.05181347,26.42487047,UKR
Ukraine,Income,Medium low (Second quintile/20%),2016,81,43.20987654,22.22222222,33.33333333,1.234567901,17.28395062,18.51851852,61.72839506,2.469135802,51.85185185,39.50617284,4.938271605,3.703703704,9.87654321,-44.44444444,46.91358025,UKR
Ukraine,Income,Refused/Don't know/no answer,2011,199,15.07537688,24.12060302,41.70854271,19.09547739,7.035175879,23.61809045,55.27638191,14.07035176,47.73869347,35.1758794,7.035175879,10.05025126,-26.63316583,-48.24120603,40.70351759,UKR
Ukraine,Income,Refused/Don't know/no answer,2016,34,35.29411765,23.52941176,35.29411765,5.882352941,8.823529412,29.41176471,58.82352941,2.941176471,47.05882353,41.17647059,5.882352941,5.882352941,0,-50,41.17647059,UKR
United Kingdom,Income,High (Top quintile/20%),2013,223,54.70852018,31.83856502,12.10762332,1.34529148,21.97309417,53.81165919,23.76681614,0.448430493,67.71300448,20.1793722,12.10762332,0,42.60089686,-1.793721973,55.60538117,GBR
United Kingdom,Income,High (Top quintile/20%),2016,201,32.8358209,30.84577114,31.84079602,4.47761194,13.43283582,28.85572139,56.71641791,0.995024876,66.66666667,26.86567164,6.467661692,0,0.995024876,-43.28358209,60.19900498,GBR
United Kingdom,Income,Low  (Bottom quintile/20%),2013,38,28.94736842,26.31578947,39.47368421,5.263157895,7.894736842,36.84210526,42.10526316,13.15789474,39.47368421,36.84210526,23.68421053,0,-10.52631579,-34.21052632,15.78947368,GBR
United Kingdom,Income,Low  (Bottom quintile/20%),2016,54,40.74074074,20.37037037,29.62962963,9.259259259,14.81481481,20.37037037,55.55555556,9.259259259,40.74074074,31.48148148,25.92592593,1.851851852,11.11111111,-40.74074074,14.81481481,GBR
United Kingdom,Income,Medium (Third quintile/20%),2013,216,24.53703704,41.66666667,26.38888889,7.407407407,14.81481481,45.37037037,37.5,2.314814815,45.37037037,32.87037037,21.2962963,0.462962963,-1.851851852,-22.68518519,24.07407407,GBR
United Kingdom,Income,Medium (Third quintile/20%),2016,201,31.84079602,32.33830846,27.86069652,7.960199005,14.4278607,25.87064677,53.73134328,5.970149254,60.69651741,23.88059701,15.42288557,0,3.980099502,-39.30348259,45.27363184,GBR
United Kingdom,Income,Medium high (Fourth quintile/20%),2013,339,35.98820059,41.2979351,18.87905605,3.83480826,18.28908555,46.31268437,32.74336283,2.654867257,58.1120944,28.90855457,12.38938053,0.589970501,17.10914454,-14.45427729,45.72271386,GBR
United Kingdom,Income,Medium high (Fourth quintile/20%),2016,361,33.79501385,33.79501385,27.42382271,4.986149584,15.78947368,26.86980609,53.18559557,4.155124654,64.54293629,24.93074792,10.24930748,0.27700831,6.371191136,-37.39612188,54.29362881,GBR
United Kingdom,Income,Medium low (Second quintile/20%),2013,96,31.25,34.375,27.08333333,7.291666667,12.5,48.95833333,34.375,4.166666667,33.33333333,38.54166667,26.04166667,2.083333333,4.166666667,-21.875,7.291666667,GBR
United Kingdom,Income,Medium low (Second quintile/20%),2016,87,28.73563218,25.28735632,36.7816092,9.195402299,10.34482759,22.98850575,60.91954023,5.747126437,47.12643678,33.33333333,19.54022989,0,-8.045977011,-50.57471264,27.5862069,GBR
United Kingdom,Income,Refused/Don't know/no answer,2013,88,29.54545455,44.31818182,15.90909091,10.22727273,12.5,50,29.54545455,7.954545455,57.95454545,32.95454545,6.818181818,2.272727273,13.63636364,-17.04545455,51.13636364,GBR
United Kingdom,Income,Refused/Don't know/no answer,2016,100,30,32,26,12,16,28,39,17,52,34,11,3,4,-23,41,GBR
United States,Income,High (Top quintile/20%),2011,200,41.5,29,25,4.5,22,37.5,38,2.5,63,22,14,1,16.5,-16,49,USA
United States,Income,High (Top quintile/20%),2013,115,47.82608696,23.47826087,21.73913043,6.956521739,26.08695652,36.52173913,33.91304348,3.47826087,72.17391304,18.26086957,9.565217391,0,26.08695652,-7.826086957,62.60869565,USA
United States,Income,High (Top quintile/20%),2016,156,36.53846154,25.64102564,28.20512821,9.615384615,30.76923077,28.20512821,31.41025641,9.615384615,76.92307692,14.74358974,8.333333333,0,8.333333333,-0.641025641,68.58974359,USA
United States,Income,Low  (Bottom quintile/20%),2011,158,27.84810127,33.5443038,31.64556962,6.962025316,17.08860759,34.17721519,43.67088608,5.063291139,37.34177215,29.11392405,32.27848101,1.265822785,-3.797468354,-26.58227848,5.063291139,USA
United States,Income,Low  (Bottom quintile/20%),2013,376,31.64893617,26.86170213,32.9787234,8.510638298,15.95744681,27.65957447,48.67021277,7.712765957,43.88297872,33.24468085,21.0106383,1.861702128,-1.329787234,-32.71276596,22.87234043,USA
United States,Income,Low  (Bottom quintile/20%),2016,345,30.14492754,25.2173913,29.56521739,15.07246377,20.28985507,29.27536232,31.88405797,18.55072464,52.17391304,24.63768116,21.73913043,1.449275362,0.579710145,-11.5942029,30.43478261,USA
United States,Income,Medium (Third quintile/20%),2011,216,35.18518519,32.87037037,25,6.944444444,18.98148148,32.87037037,42.59259259,5.555555556,47.68518519,29.62962963,21.2962963,1.388888889,10.18518519,-23.61111111,26.38888889,USA
United States,Income,Medium (Third quintile/20%),2013,186,32.79569892,33.33333333,27.95698925,5.913978495,16.12903226,34.94623656,46.23655914,2.688172043,58.06451613,26.88172043,12.3655914,2.688172043,4.838709677,-30.10752688,45.69892473,USA
United States,Income,Medium (Third quintile/20%),2016,196,32.65306122,28.57142857,23.97959184,14.79591837,25.51020408,31.12244898,30.10204082,13.26530612,63.26530612,25,11.73469388,0,8.673469388,-4.591836735,51.53061224,USA
United States,Income,Medium high (Fourth quintile/20%),2011,154,35.06493506,35.71428571,26.62337662,2.597402597,18.18181818,35.71428571,41.55844156,4.545454545,61.68831169,18.18181818,19.48051948,0.649350649,8.441558442,-23.37662338,42.20779221,USA
United States,Income,Medium high (Fourth quintile/20%),2013,114,41.22807018,27.19298246,26.31578947,5.263157895,24.56140351,33.33333333,40.35087719,1.754385965,66.66666667,22.80701754,9.649122807,0.877192982,14.9122807,-15.78947368,57.01754386,USA
United States,Income,Medium high (Fourth quintile/20%),2016,127,40.94488189,29.13385827,22.83464567,7.086614173,29.92125984,37.79527559,25.98425197,6.299212598,74.01574803,20.47244094,5.511811024,0,18.11023622,3.937007874,68.50393701,USA
United States,Income,Medium low (Second quintile/20%),2011,230,32.17391304,30,33.47826087,4.347826087,18.69565217,26.08695652,50.86956522,4.347826087,45.2173913,31.30434783,22.60869565,0.869565217,-1.304347826,-32.17391304,22.60869565,USA
United States,Income,Medium low (Second quintile/20%),2013,159,32.0754717,24.52830189,35.22012579,8.176100629,22.64150943,23.27044025,49.68553459,4.402515723,61.00628931,22.64150943,15.09433962,1.257861635,-3.144654088,-27.04402516,45.91194969,USA
United States,Income,Medium low (Second quintile/20%),2016,138,36.23188406,26.8115942,23.1884058,13.76811594,27.53623188,35.50724638,27.53623188,9.420289855,55.79710145,29.71014493,13.76811594,0.724637681,13.04347826,0,42.02898551,USA
United States,Income,Refused/Don't know/no answer,2011,44,27.27272727,22.72727273,29.54545455,20.45454545,11.36363636,25,43.18181818,20.45454545,43.18181818,29.54545455,9.090909091,18.18181818,-2.272727273,-31.81818182,34.09090909,USA
United States,Income,Refused/Don't know/no answer,2013,50,34,24,22,20,12,30,38,20,48,30,10,12,12,-26,38,USA
United States,Income,Refused/Don't know/no answer,2016,39,30.76923077,28.20512821,15.38461538,25.64102564,25.64102564,28.20512821,28.20512821,17.94871795,66.66666667,25.64102564,2.564102564,5.128205128,15.38461538,-2.564102564,64.1025641,USA
Uzbekistan,Income,High (Top quintile/20%),2011,32,75,15.625,6.25,3.125,59.375,28.125,12.5,0,71.875,21.875,0,6.25,68.75,46.875,71.875,UZB
Uzbekistan,Income,Low  (Bottom quintile/20%),2011,34,38.23529412,32.35294118,20.58823529,8.823529412,29.41176471,32.35294118,35.29411765,2.941176471,44.11764706,50,5.882352941,0,17.64705882,-5.882352941,38.23529412,UZB
Uzbekistan,Income,Medium (Third quintile/20%),2011,222,68.01801802,24.77477477,3.153153153,4.054054054,56.75675676,32.88288288,5.405405405,4.954954955,67.56756757,25.67567568,2.252252252,4.504504505,64.86486486,51.35135135,65.31531532,UZB
Uzbekistan,Income,Medium high (Fourth quintile/20%),2011,129,80.62015504,17.05426357,1.550387597,0.775193798,59.68992248,36.43410853,1.550387597,2.325581395,65.11627907,20.93023256,1.550387597,12.40310078,79.06976744,58.13953488,63.56589147,UZB
Uzbekistan,Income,Medium low (Second quintile/20%),2011,75,57.33333333,28,14.66666667,0,42.66666667,41.33333333,13.33333333,2.666666667,58.66666667,22.66666667,6.666666667,12,42.66666667,29.33333333,52,UZB
Uzbekistan,Income,Refused/Don't know/no answer,2011,8,87.5,12.5,0,0,50,25,12.5,12.5,87.5,12.5,0,0,87.5,37.5,87.5,UZB
Vietnam,Income,High (Top quintile/20%),2011,6,50,16.66666667,33.33333333,0,16.66666667,33.33333333,50,0,50,16.66666667,33.33333333,0,16.66666667,-33.33333333,16.66666667,VNM
Vietnam,Income,High (Top quintile/20%),2013,14,28.57142857,28.57142857,42.85714286,0,28.57142857,35.71428571,35.71428571,0,50,21.42857143,28.57142857,0,-14.28571429,-7.142857143,21.42857143,VNM
Vietnam,Income,High (Top quintile/20%),2016,14,64.28571429,14.28571429,14.28571429,7.142857143,64.28571429,21.42857143,7.142857143,7.142857143,85.71428571,14.28571429,0,0,50,57.14285714,85.71428571,VNM
Vietnam,Income,Low  (Bottom quintile/20%),2011,96,63.54166667,19.79166667,14.58333333,2.083333333,58.33333333,22.91666667,18.75,0,39.58333333,38.54166667,21.875,0,48.95833333,39.58333333,17.70833333,VNM
